Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
85399,5456621,60,16,single,rented,no,Analyst,Rewa,Madhya_Pradesh,9,13,0
80016,7068508,24,13,single,rented,no,Psychologist,Pudukkottai,Tamil_Nadu,9,14,0
28089,6432147,64,7,single,rented,no,Civil_servant,New_Delhi,Delhi,7,10,0
36552,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
38401,445268,57,17,single,rented,no,Technician,Vellore,Tamil_Nadu,9,13,0
67805,9472148,55,16,single,rented,no,Dentist,Jaunpur,Uttar_Pradesh,8,11,0
91003,2417756,64,18,married,rented,no,Design_Engineer,Udaipur,Rajasthan,8,10,0
3393,6058793,45,0,single,rented,no,Hotel_Manager,Raiganj,West_Bengal,0,12,0
46127,7023655,23,0,single,rented,no,Industrial_Engineer,Morbi,Gujarat,0,13,0
92283,1171901,57,10,single,norent_noown,yes,Financial_Analyst,Buxar[37],Bihar,9,12,0
76969,1960045,62,5,single,rented,no,Statistician,Pudukkottai,Tamil_Nadu,5,13,1
90357,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
17078,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,0
24681,7377482,31,5,single,rented,yes,Design_Engineer,Kavali,Andhra_Pradesh,5,10,0
60665,6640784,35,10,single,rented,yes,Psychologist,Bahraich,Uttar_Pradesh,5,12,0
18676,2439128,55,7,single,rented,no,Physician,Morena,Madhya_Pradesh,7,10,0
59264,6269757,61,6,single,rented,no,Consultant,Sambalpur,Odisha,6,12,0
68624,1929905,56,17,single,rented,no,Consultant,Khandwa,Madhya_Pradesh,14,14,0
16485,5620082,58,14,single,rented,no,Politician,Akola,Maharashtra,9,11,0
27087,3489049,66,11,single,rented,no,Software_Developer,Tirunelveli,Tamil_Nadu,11,12,0
51631,8229070,38,7,single,rented,yes,Graphic_Designer,Kolhapur,Maharashtra,7,10,0
54584,1202104,69,4,single,rented,yes,Engineer,Malda,West_Bengal,4,12,0
59968,117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
26486,8368330,21,20,single,rented,yes,Surveyor,Durg,Chhattisgarh,5,14,0
34298,7757778,78,17,single,rented,no,Fashion_Designer,Tirupati[21][22],Andhra_Pradesh,12,12,1
1287,9179456,43,15,single,rented,no,Army_officer,Bellary,Karnataka,7,11,0
48399,9597503,47,13,single,rented,no,Chemical_engineer,Guwahati,Assam,7,10,0
15060,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
88340,3921208,43,20,single,rented,yes,Financial_Analyst,Buxar[37],Bihar,11,12,0
87572,8828187,66,10,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,8,11,0
12455,7247559,59,5,single,rented,no,Surgeon,Aurangabad[39],Bihar,5,11,0
21700,8949796,66,0,single,rented,yes,Petroleum_Engineer,Kurnool[18],Andhra_Pradesh,0,12,0
71075,156398,69,10,single,rented,yes,Technology_specialist,Bathinda,Punjab,7,14,0
17216,9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,1
47476,8274078,59,16,single,rented,no,Chartered_Accountant,Tiruvottiyur,Tamil_Nadu,10,12,0
18228,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
57436,3317412,55,13,single,rented,yes,Hotel_Manager,Kochi,Kerala,13,14,0
22565,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,1
34405,3105209,79,12,single,rented,no,Consultant,Farrukhabad,Uttar_Pradesh,5,14,0
83291,5792170,41,4,single,rented,no,Magistrate,Machilipatnam,Andhra_Pradesh,4,11,0
63039,5546336,35,11,single,rented,no,Architect,Ramagundam[27],Telangana,11,13,0
78767,1599131,68,4,married,owned,no,Microbiologist,Rajpur_Sonarpur,West_Bengal,4,11,0
57264,1232057,28,10,single,owned,no,Politician,Bareilly,Uttar_Pradesh,7,13,0
39182,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0
1846,9165973,37,14,single,norent_noown,yes,Dentist,Arrah,Bihar,11,11,0
7502,75855,33,17,single,rented,no,Technology_specialist,Nagaon,Assam,12,11,1
9567,3864475,44,14,single,rented,no,Official,Cuttack,Odisha,10,11,1
99420,7574572,78,5,single,rented,no,Hotel_Manager,Vijayawada,Andhra_Pradesh,5,10,0
69218,853458,78,19,single,owned,no,Economist,Kanpur,Uttar_Pradesh,12,12,0
61472,5655702,21,8,single,rented,yes,Politician,Burhanpur,Madhya_Pradesh,8,11,0
94670,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,1
5453,326455,27,20,single,rented,no,Drafter,Asansol,West_Bengal,3,14,0
705,4608251,59,0,single,rented,no,Flight_attendant,Korba,Chhattisgarh,0,10,0
79742,912811,32,13,single,rented,no,Comedian,Tenali,Andhra_Pradesh,4,10,0
41458,4390992,66,9,single,rented,no,Comedian,Nangloi_Jat,Delhi,9,14,1
22445,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
52772,483779,57,5,single,rented,no,Computer_hardware_engineer,Pune,Maharashtra,5,14,0
98148,8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
7426,8089960,64,11,single,rented,no,Technical_writer,Berhampore,West_Bengal,11,14,0
44788,7859790,53,10,single,rented,yes,Hotel_Manager,Alappuzha,Kerala,9,10,0
20766,4406338,78,17,single,rented,no,Fashion_Designer,Vadodara,Gujarat,10,10,0
44764,8508480,46,0,single,rented,no,Biomedical_Engineer,Kulti,West_Bengal,0,10,0
25302,6681037,56,15,single,rented,no,Chef,Bhilwara,Rajasthan,13,12,0
85528,825128,39,8,single,rented,no,Aviator,Kollam,Kerala,8,14,0
48329,2748810,71,2,single,rented,no,Hotel_Manager,Suryapet,Telangana,2,10,1
62020,8171200,22,15,single,rented,no,Surgeon,Korba,Chhattisgarh,9,12,0
96367,9084072,22,10,single,rented,no,Technical_writer,Mysore[7][8][9],Karnataka,4,13,0
3550,5726991,78,8,single,rented,no,Scientist,Kamarhati,West_Bengal,8,10,0
1767,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
90951,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,1
88773,8671871,28,1,single,rented,no,Computer_hardware_engineer,Phusro,Jharkhand,1,11,0
30581,9390257,55,4,single,rented,yes,Graphic_Designer,Nangloi_Jat,Delhi,4,10,0
42449,462027,45,3,single,rented,no,Artist,Hapur,Uttar_Pradesh,3,14,0
21292,4262611,57,0,single,rented,no,Aviator,Gopalpur,West_Bengal,0,10,1
76069,5445375,52,19,single,rented,no,Psychologist,Kulti,West_Bengal,5,12,0
52276,9400836,58,5,single,rented,yes,Consultant,Bulandshahr,Uttar_Pradesh,5,13,1
13201,6461341,24,18,single,rented,no,Firefighter,Mehsana,Gujarat,9,11,0
15234,7556052,57,16,single,owned,yes,Police_officer,Gorakhpur,Uttar_Pradesh,3,13,0
96295,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
75847,7291839,41,1,single,rented,yes,Surgeon,Thane,Maharashtra,1,12,0
9644,6927537,36,14,single,rented,yes,Graphic_Designer,Ulhasnagar,Maharashtra,7,12,0
76961,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0
53791,8117593,38,1,single,rented,yes,Chemical_engineer,Hajipur[31],Bihar,1,14,0
25836,6270306,67,13,single,rented,yes,Financial_Analyst,Ambattur,Tamil_Nadu,13,13,0
57390,8803350,26,6,single,rented,no,Economist,Tiruvottiyur,Tamil_Nadu,5,10,0
50908,8199311,66,3,married,rented,yes,Financial_Analyst,Aligarh,Uttar_Pradesh,3,13,0
50808,7059372,43,4,married,owned,no,Magistrate,Varanasi,Uttar_Pradesh,4,13,0
45611,557674,62,18,single,rented,no,Industrial_Engineer,Ulhasnagar,Maharashtra,5,14,0
30485,3602416,48,3,single,rented,no,Air_traffic_controller,Ratlam,Madhya_Pradesh,3,13,0
75912,2663598,63,15,single,rented,no,Software_Developer,Rajahmundry[19][20],Andhra_Pradesh,11,12,0
25186,9620139,48,15,married,norent_noown,yes,Petroleum_Engineer,Kanpur,Uttar_Pradesh,14,13,0
71974,4872099,36,1,single,rented,yes,Drafter,Dibrugarh,Assam,1,10,0
52475,9035347,60,3,single,rented,yes,Computer_operator,Bahraich,Uttar_Pradesh,3,13,0
27098,227394,56,12,single,rented,no,Firefighter,Patna,Bihar,5,14,0
9666,1503033,72,19,married,rented,no,Software_Developer,Ghaziabad,Uttar_Pradesh,3,12,0
84512,7396856,76,3,single,rented,yes,Surveyor,Pallavaram,Tamil_Nadu,3,10,0
53014,8251849,66,16,married,rented,yes,Aviator,Sultan_Pur_Majra,Delhi,14,12,0
84047,1171826,44,8,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,8,11,1
77193,9470213,41,5,single,norent_noown,yes,Web_designer,Bidar,Karnataka,5,13,0
25588,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
19337,456398,74,17,single,rented,yes,Scientist,Raebareli,Uttar_Pradesh,7,14,0
18473,7500815,31,18,married,rented,yes,Economist,Satara,Maharashtra,14,11,0
43437,5468664,30,2,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,2,14,1
982,4054318,74,3,single,rented,no,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,0
77606,8462658,53,16,single,rented,yes,Lawyer,Dhanbad,Jharkhand,12,12,0
36026,9737452,41,1,married,rented,no,Graphic_Designer,Agartala,Tripura,1,12,0
62815,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,1
52648,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1
5268,1477966,55,7,single,rented,no,Artist,Malegaon,Maharashtra,5,14,0
76466,4719877,74,15,single,rented,no,Civil_servant,Secunderabad,Telangana,11,10,0
62304,7037465,60,0,single,rented,no,Comedian,Fatehpur,Uttar_Pradesh,0,14,0
25823,4239717,21,5,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,5,12,0
47964,1024065,24,13,single,rented,no,Technician,Karaikudi,Tamil_Nadu,10,10,0
17185,7908068,23,1,single,rented,no,Mechanical_engineer,Phusro,Jharkhand,1,10,0
64290,1405492,49,2,single,rented,no,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,2,10,0
31662,7438038,33,6,single,norent_noown,no,Politician,Tenali,Andhra_Pradesh,6,12,0
9676,6284059,45,4,single,norent_noown,no,Software_Developer,Ulhasnagar,Maharashtra,4,11,0
75175,7403437,77,14,single,rented,no,Technician,Junagadh,Gujarat,10,14,1
95680,9500698,27,8,single,rented,no,Computer_hardware_engineer,Ramagundam[27],Telangana,8,14,0
52443,5821445,49,15,single,rented,no,Software_Developer,Tezpur,Assam,13,12,0
15959,5697725,46,0,single,rented,no,Surveyor,Burhanpur,Madhya_Pradesh,0,11,0
22334,9809512,61,5,single,owned,yes,Industrial_Engineer,Ahmednagar,Maharashtra,5,11,0
54644,8487221,26,2,married,rented,no,Statistician,Cuttack,Odisha,2,12,0
63854,485503,73,7,single,rented,yes,Police_officer,Bhilai,Chhattisgarh,6,13,0
50669,8942790,26,0,single,rented,no,Air_traffic_controller,Bikaner,Rajasthan,0,14,0
51223,7782347,76,8,single,rented,yes,Physician,Kolkata,West_Bengal,8,14,0
37823,8312895,35,12,single,rented,no,Psychologist,Bhagalpur,Bihar,11,14,0
13567,5613620,35,12,single,rented,no,Financial_Analyst,Bangalore,Karnataka,3,12,0
70403,665309,69,11,single,rented,no,Hotel_Manager,Ichalkaranji,Maharashtra,11,11,0
35201,2318739,59,4,single,rented,no,Computer_operator,Nadiad,Gujarat,4,14,1
90450,9776427,77,7,single,rented,yes,Lawyer,Shahjahanpur,Uttar_Pradesh,5,10,0
32500,9899664,45,5,single,rented,no,Software_Developer,Bidhannagar,West_Bengal,5,10,0
17904,5209218,44,20,single,rented,no,Mechanical_engineer,Giridih,Jharkhand,3,14,0
93619,7229092,78,9,single,rented,yes,Graphic_Designer,Anantapuram[24],Andhra_Pradesh,6,11,0
87671,1742621,75,17,married,rented,yes,Computer_operator,Kumbakonam,Tamil_Nadu,3,12,0
5286,8997552,58,8,single,norent_noown,no,Civil_servant,Jehanabad[38],Bihar,5,11,0
97213,5909225,67,1,married,rented,no,Graphic_Designer,Vijayanagaram,Andhra_Pradesh,1,11,0
6585,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
35986,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,1
73203,3373735,44,4,single,rented,yes,Politician,Bhimavaram,Andhra_Pradesh,4,13,1
2025,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0
23697,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
7189,700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
62908,265958,21,2,married,rented,no,Architect,Dibrugarh,Assam,2,13,0
66333,7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0
71311,808476,36,1,single,rented,no,Biomedical_Engineer,Deoghar,Jharkhand,1,13,0
21798,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
87631,3685843,77,15,single,norent_noown,no,Computer_hardware_engineer,Bareilly,Uttar_Pradesh,8,13,0
85578,4076147,25,16,married,rented,no,Police_officer,Raipur,Chhattisgarh,6,10,1
27686,7235849,46,4,married,rented,no,Lawyer,Khammam,Telangana,4,11,0
15390,6164439,65,4,married,rented,no,Chef,Morbi,Gujarat,4,11,0
16259,137594,52,10,single,rented,yes,Technical_writer,Sagar,Madhya_Pradesh,7,10,0
42083,270482,35,15,single,rented,no,Air_traffic_controller,Burhanpur,Madhya_Pradesh,7,13,0
52254,4925213,59,10,single,norent_noown,yes,Civil_engineer,Hapur,Uttar_Pradesh,6,10,0
96075,2477727,63,15,single,rented,no,Designer,Ballia,Uttar_Pradesh,7,12,0
92219,549476,47,1,single,rented,no,Fashion_Designer,Dhule,Maharashtra,1,10,1
60612,1742621,75,17,married,rented,yes,Computer_operator,Kumbakonam,Tamil_Nadu,3,12,0
27,6063428,38,6,married,rented,no,Dentist,Ambattur,Tamil_Nadu,6,13,0
38534,1411158,42,11,single,owned,yes,Civil_engineer,Hospet,Karnataka,6,13,0
43816,1990293,54,15,single,rented,no,Web_designer,Nagpur,Maharashtra,4,10,0
19484,731152,67,4,single,rented,yes,Industrial_Engineer,Vijayanagaram,Andhra_Pradesh,4,13,0
17178,6994513,76,18,single,rented,yes,Economist,Pali,Rajasthan,6,14,0
84892,7083559,52,10,single,rented,no,Computer_operator,Bathinda,Punjab,5,13,0
82630,6406820,54,5,single,rented,yes,Aviator,Kottayam,Kerala,3,14,0
45292,9772588,72,16,single,rented,yes,Geologist,North_Dumdum,West_Bengal,8,12,0
10249,2943970,24,10,single,rented,yes,Surveyor,Gulbarga,Karnataka,10,10,0
38840,8259419,36,12,single,rented,yes,Police_officer,Berhampur,Odisha,5,14,0
5701,3261742,36,11,single,rented,no,Consultant,Bhusawal,Maharashtra,4,10,0
91615,3036729,23,20,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,9,10,0
13537,6533246,41,11,single,rented,no,Lawyer,Deoghar,Jharkhand,4,14,0
90254,6447929,53,14,single,rented,yes,Firefighter,Vadodara,Gujarat,8,12,0
70479,9510775,48,3,single,rented,no,Petroleum_Engineer,Jehanabad[38],Bihar,3,14,0
72777,452661,51,17,married,rented,no,Computer_hardware_engineer,Farrukhabad,Uttar_Pradesh,14,10,0
52799,9803840,54,18,single,rented,no,Artist,Salem,Tamil_Nadu,5,10,0
78001,4871820,37,12,single,rented,no,Web_designer,Tiruppur,Tamil_Nadu,10,10,0
40729,6247448,43,7,single,rented,no,Economist,Thrissur,Kerala,6,11,0
22839,1857595,26,19,single,rented,no,Surgeon,Sikar,Rajasthan,12,13,1
37887,9934516,66,6,single,rented,yes,Hotel_Manager,Chinsurah,West_Bengal,6,14,0
18616,4763378,70,6,single,rented,yes,Psychologist,Ambattur,Tamil_Nadu,6,14,0
80592,6654390,67,15,single,rented,yes,Geologist,Bhalswa_Jahangir_Pur,Delhi,4,13,0
22389,1164616,47,11,single,rented,yes,Technical_writer,Jamshedpur,Jharkhand,4,10,0
17975,3193872,71,10,single,rented,yes,Technical_writer,Madanapalle,Andhra_Pradesh,10,10,0
15829,6679057,21,5,single,rented,yes,Biomedical_Engineer,Katni,Madhya_Pradesh,5,13,0
94742,1151169,78,14,married,rented,yes,Hotel_Manager,Solapur,Maharashtra,13,14,0
72009,5924444,33,1,single,rented,no,Firefighter,Bardhaman,West_Bengal,1,12,1
98135,8448595,32,13,single,owned,no,Financial_Analyst,Satna,Madhya_Pradesh,3,13,0
71063,749226,67,4,single,rented,yes,Hotel_Manager,Saharanpur,Uttar_Pradesh,4,10,0
83513,4807368,45,13,single,owned,yes,Librarian,Gorakhpur,Uttar_Pradesh,5,11,0
46902,5545675,44,9,single,rented,no,Web_designer,Surendranagar_Dudhrej,Gujarat,6,12,0
45811,4813006,52,16,single,owned,yes,Chartered_Accountant,Nizamabad,Telangana,4,11,0
45892,7537859,61,8,single,rented,no,Surveyor,Anantapuram[24],Andhra_Pradesh,8,11,0
1083,3670961,63,12,single,owned,no,Psychologist,Tinsukia,Assam,3,11,0
20759,2637175,25,6,married,rented,no,Surgeon,Hindupur,Andhra_Pradesh,6,11,0
30184,9181312,31,5,single,rented,no,Architect,Dhule,Maharashtra,5,13,0
35990,668849,74,15,single,rented,no,Psychologist,Bhavnagar,Gujarat,13,11,1
52834,6474794,47,7,single,rented,yes,Mechanical_engineer,Bettiah[33],Bihar,5,14,0
18688,8290616,46,5,single,rented,no,Hotel_Manager,Darbhanga,Bihar,5,11,0
47951,1553697,39,19,married,rented,no,Aviator,Eluru[25],Andhra_Pradesh,13,11,0
19931,972023,37,6,single,rented,yes,Designer,Yamunanagar,Haryana,5,11,0
60670,4662331,79,20,single,rented,no,Civil_servant,Barasat,West_Bengal,8,11,0
10597,2366869,27,7,married,norent_noown,yes,Air_traffic_controller,Madanapalle,Andhra_Pradesh,7,10,0
52880,2724690,56,1,single,rented,yes,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,1,12,1
72049,6360884,65,8,single,rented,yes,Comedian,Latur,Maharashtra,5,11,0
12788,5231498,48,11,single,rented,yes,Technician,Katni,Madhya_Pradesh,3,10,0
87622,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
77098,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1
35482,6536145,39,0,single,owned,no,Drafter,Sultan_Pur_Majra,Delhi,0,11,0
22541,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
39116,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0
39594,5798034,28,19,single,norent_noown,no,Software_Developer,Motihari[34],Bihar,3,12,0
11144,2341206,68,11,single,owned,no,Surveyor,Indore,Madhya_Pradesh,11,12,0
47290,940069,39,12,single,rented,no,Statistician,Mirzapur,Uttar_Pradesh,11,12,0
3960,3443194,57,4,single,rented,yes,Fashion_Designer,Raipur,Chhattisgarh,4,11,0
83825,601404,47,20,single,rented,no,Petroleum_Engineer,Navi_Mumbai,Maharashtra,8,10,1
38494,6747015,59,20,single,rented,no,Air_traffic_controller,Tirunelveli,Tamil_Nadu,7,14,0
24645,384955,74,20,single,rented,no,Economist,Dharmavaram,Andhra_Pradesh,9,13,0
93016,9055375,75,12,single,rented,no,Design_Engineer,Mangalore,Karnataka,5,12,0
65181,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0
62983,7369452,45,5,single,rented,no,Librarian,Pune,Maharashtra,5,10,0
435,7592145,68,20,single,rented,yes,Industrial_Engineer,Shivpuri,Madhya_Pradesh,4,10,0
75923,2055989,25,18,single,rented,no,Scientist,Cuttack,Odisha,3,10,0
99494,9749077,75,3,married,rented,no,Financial_Analyst,Barasat,West_Bengal,3,14,0
25371,7268002,62,15,single,rented,yes,Fashion_Designer,Gudivada,Andhra_Pradesh,13,14,0
51987,8382824,48,8,single,rented,no,Graphic_Designer,Kolhapur,Maharashtra,8,10,0
2204,8785845,69,8,single,rented,no,Civil_engineer,Jodhpur,Rajasthan,6,14,1
85726,9058726,61,20,married,rented,no,Industrial_Engineer,Deoghar,Jharkhand,11,14,0
30042,8863428,74,5,single,rented,no,Chemical_engineer,Jorhat,Assam,5,14,0
48635,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
98359,5953166,24,3,single,rented,yes,Industrial_Engineer,Saharsa[29],Bihar,3,13,0
72499,7710303,41,12,single,rented,yes,Comedian,Motihari[34],Bihar,4,14,0
74238,2060668,67,8,single,rented,yes,Army_officer,Agra,Uttar_Pradesh,3,13,0
40275,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
33070,5532605,23,19,single,owned,no,Statistician,Baranagar,West_Bengal,6,14,0
96054,3734978,64,0,single,rented,no,Comedian,Silchar,Assam,0,13,0
38398,1512050,70,7,single,rented,no,Librarian,Sasaram[30],Bihar,7,14,0
74290,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
27598,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,0
15175,5173267,65,1,single,rented,yes,Lawyer,Pallavaram,Tamil_Nadu,1,10,0
76640,1714140,27,10,single,rented,yes,Politician,Howrah,West_Bengal,10,10,0
49896,5272864,40,19,single,rented,yes,Statistician,Katihar,Bihar,13,11,0
25711,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,1
88585,4189025,66,15,single,rented,no,Artist,Medininagar,Jharkhand,12,14,0
94649,7450859,57,17,single,rented,yes,Geologist,Mysore[7][8][9],Karnataka,7,14,0
88756,9932138,45,19,single,rented,no,Official,Vijayawada,Andhra_Pradesh,9,14,0
43176,4260004,27,5,single,norent_noown,no,Police_officer,Sagar,Madhya_Pradesh,5,13,0
68775,7793212,27,19,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,13,11,0
7241,8929282,36,19,single,rented,no,Computer_hardware_engineer,Mumbai,Maharashtra,3,12,0
63333,3974596,45,2,single,rented,no,Flight_attendant,Pune,Maharashtra,2,13,0
53390,2400228,24,1,single,rented,yes,Technology_specialist,Bhiwani,Haryana,1,12,0
17317,7837542,76,3,single,rented,no,Technician,Ranchi,Jharkhand,3,13,0
41151,3026361,37,18,single,owned,yes,Web_designer,Saharsa[29],Bihar,13,10,0
27273,3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0
91796,2471915,73,18,single,rented,no,Chemical_engineer,Purnia[26],Bihar,14,13,0
98767,7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,0
77414,9218490,63,12,single,rented,yes,Designer,Udupi,Karnataka,10,13,0
94493,9071461,63,18,married,rented,yes,Microbiologist,Satara,Maharashtra,8,13,0
79181,8683788,21,16,single,rented,yes,Technical_writer,Gopalpur,West_Bengal,10,11,0
42478,4901643,42,5,single,rented,yes,Technical_writer,Kochi,Kerala,5,11,0
15946,3227326,45,4,single,rented,no,Architect,Ludhiana,Punjab,4,12,0
44298,6357644,37,5,single,rented,no,Surgeon,Raebareli,Uttar_Pradesh,5,12,0
34137,9002497,25,11,single,rented,no,Civil_servant,Vadodara,Gujarat,11,12,0
36973,520254,29,3,single,rented,no,Civil_engineer,Vellore,Tamil_Nadu,3,10,0
12211,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,0
30807,3659209,53,5,single,rented,yes,Architect,Satara,Maharashtra,5,12,0
65366,346205,68,14,single,rented,no,Police_officer,Bhiwani,Haryana,6,13,0
81528,7503211,57,6,single,rented,no,Geologist,Indore,Madhya_Pradesh,6,10,0
10713,3858660,73,6,single,rented,yes,Statistician,Udupi,Karnataka,6,11,0
7067,2582744,30,10,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,10,12,0
37831,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
83806,681915,24,16,single,rented,no,Scientist,Ulhasnagar,Maharashtra,9,10,1
74082,8176357,45,4,single,rented,no,Scientist,Vasai-Virar,Maharashtra,4,13,0
83206,2823506,50,12,single,rented,no,Hotel_Manager,Vijayanagaram,Andhra_Pradesh,12,12,0
75872,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0
42214,7691997,48,18,single,rented,yes,Scientist,Alappuzha,Kerala,8,12,0
67472,4636538,56,4,single,rented,no,Chemical_engineer,Chinsurah,West_Bengal,4,10,0
28583,9717828,22,13,single,rented,yes,Air_traffic_controller,Delhi_city,Delhi,10,14,1
4900,5381739,76,15,single,rented,no,Graphic_Designer,Cuttack,Odisha,9,13,1
58283,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
90052,6548997,46,11,single,rented,no,Technical_writer,Danapur,Bihar,4,14,1
10663,5354632,75,19,single,rented,no,Geologist,Gulbarga,Karnataka,8,10,0
62907,3753824,28,7,single,rented,no,Microbiologist,Muzaffarnagar,Uttar_Pradesh,7,11,0
53144,5041519,63,18,married,rented,no,Civil_engineer,Jodhpur,Rajasthan,10,13,0
3448,6733662,60,20,single,rented,no,Army_officer,Jaipur,Rajasthan,12,11,1
58123,5709792,74,4,single,norent_noown,no,Army_officer,Karawal_Nagar,Delhi,4,11,0
19406,12902,23,12,single,rented,no,Army_officer,Anantapur,Andhra_Pradesh,8,12,0
24912,587478,44,0,single,rented,no,Flight_attendant,Mahbubnagar,Telangana,0,14,0
46765,1765694,30,5,single,rented,no,Psychologist,Bhind,Madhya_Pradesh,5,14,0
93535,9723891,31,9,single,rented,yes,Hotel_Manager,Shahjahanpur,Uttar_Pradesh,9,14,0
42724,5098333,31,0,single,rented,yes,Civil_engineer,Phagwara,Punjab,0,11,0
65284,1700810,79,1,single,rented,no,Financial_Analyst,Bardhaman,West_Bengal,1,12,0
15403,5265885,75,4,married,rented,no,Surgeon,Surat,Gujarat,4,13,0
4596,1840139,74,6,single,rented,yes,Chef,Dhule,Maharashtra,6,13,0
47837,3354920,51,12,single,rented,yes,Computer_hardware_engineer,Vadodara,Gujarat,4,11,0
44853,415771,77,10,single,rented,no,Scientist,Muzaffarpur,Bihar,10,12,0
62814,6733662,60,20,single,rented,no,Army_officer,Jaipur,Rajasthan,12,11,1
46282,5692327,45,4,single,rented,yes,Librarian,Ozhukarai,Puducherry,3,10,0
54500,9756211,45,8,single,rented,yes,Politician,Bhusawal,Maharashtra,8,10,0
19363,6244382,58,10,single,rented,no,Firefighter,Bulandshahr,Uttar_Pradesh,4,10,0
64038,7332667,76,8,single,rented,no,Fashion_Designer,Jaunpur,Uttar_Pradesh,5,10,0
73063,3114473,49,16,married,rented,yes,Surveyor,Katihar,Bihar,10,11,1
12195,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
55686,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0
26715,2748810,71,2,single,rented,no,Hotel_Manager,Suryapet,Telangana,2,10,1
70679,6834599,69,12,married,rented,no,Computer_operator,Jehanabad[38],Bihar,12,10,0
